Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
30-JAN-2026|INDS|INDOSPRING Tbk|EQUITY|ID1000072002|INDOSPRING Tbk, PT|ACTIVE|IDX|10-AUG-1990|IDR|Electronic||||||||100|6562497100|||6538976650|94.51|5.14|99.64|AUTOMOTIVE AND COMPONENTS|745
30-JAN-2026|INDX|TANAH LAUT Tbk|EQUITY|ID1000102007|PT. TANAH LAUT Tbk|ACTIVE|IDX||IDR|Electronic|25-AUG-2005|||||||250|437913588|||434593638|34.93|64.31|99.24|OTHERS - MISCELLANENEOUS INDUSTRY|151
30-JAN-2026|INDY|INDIKA ENERGY Tbk|EQUITY|ID1000110901|INDIKA ENERGY Tbk, PT|ACTIVE|IDX|11-JUN-2008|IDR|Electronic||||||||100|5210192000|||5210191990|95.22|4.78|100|NON BUILDING CONSTRUCTION|3240
30-JAN-2026|INET|SINERGI INTI ANDALAN PRIMA Tbk|EQUITY|ID1000192404|SINERGI INTI ANDALAN PRIMA Tbk, PT|ACTIVE|IDX|24-JUL-2023|IDR|Certificate||||||||10|22374111088|||22374111088|99.3|0.7|100|TELECOMUNICATION|376
30-JAN-2026|INKP|INDAH KIAT PULP AND PAPER Tbk|EQUITY|ID1000062201|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|16-JUL-1990|IDR|Electronic|13-DEC-2000|||||||1000|5470982941|||3113850286|36.77|20.14|56.92|PULP & PAPER|9100
30-JAN-2026|INOV|INOCYCLE TECHNOLOGY GROUP Tbk|EQUITY|ID1000150105|INOCYCLE TECHNOLOGY GROUP Tbk, PT|ACTIVE|IDX|10-JUL-2019|IDR|Electronic||||||||100|1808221900|||1808221900|95.15|4.85|100|OTHER - BASIC INDUSTRY AND CHEMICALS|160
30-JAN-2026|INPC|BANK ARTHA GRAHA INTERNASIONAL Tbk|EQUITY|ID1000105505|BANK ARTHA GRAHA INTERNASIONAL Tbk, PT|ACTIVE|IDX||IDR|Electronic|10-JAN-2007|||||||110.88|20223412907|||10253430016|42.57|8.13|50.7|BANK|180
30-JAN-2026|INPP|INDONESIAN PARADISE PROPERTY Tbk|EQUITY|ID1000100001|INDONESIAN PARADISE PROPERTY Tbk, PT|ACTIVE|IDX|01-DEC-2004|IDR|Electronic|01-DEC-2004|||||||100|11181971732|||11181971732|50.49|49.51|100|INVESTMENT COMPANY|800
30-JAN-2026|INPS|INDAH PRAKASA SENTOSA Tbk|EQUITY|ID1000142508|INDAH PRAKASA SENTOSA Tbk, PT|ACTIVE|IDX|06-APR-2018|IDR|Electronic||||||||100|650000000|||611000000|94|0|94|CRUDE PETROLEUM & NATURAL GAS PROD.|460
30-JAN-2026|INRU|TOBA PULP LESTARI Tbk|EQUITY|ID1000094303|TOBA PULP LESTARI TBK, PT|ACTIVE|IDX|18-JUN-1990|IDR|Electronic|12-MAR-2003|||||||1000|1388883283|||1359240958|1.46|96.41|97.87|PULP & PAPER|590
30-JAN-2026|INTA|INTRACO PENTA Tbk|EQUITY|ID1000119209|PT INTRACO PENTA TBK|ACTIVE|IDX||IDR|Electronic|06-JUN-2011|||||||50|3343935022|||2837430599|83.25|1.61|84.85|WHOLESALE (DURABLE & NON DURABLE GOODS)|126
30-JAN-2026|INTD|INTER DELTA Tbk|EQUITY|ID1000085103|INTER DELTA Tbk, PT|ACTIVE|IDX|18-DEC-1989|IDR|Electronic||||||||100|591828000|||576182450|42.59|54.76|97.36|WHOLESALE (DURABLE & NON DURABLE GOODS)|250
30-JAN-2026|INTP|INDOCEMENT TUNGGAL PRAKARSA Tbk|EQUITY|ID1000061302|INDOCEMENT TUNGGAL PRAKARSA Tbk, PT|ACTIVE|IDX|05-DEC-1989|IDR|Electronic|05-DEC-2000|||||||500|3515602799|||3507095474|16.92|82.84|99.76|CEMENT|6650
30-JAN-2026|IOTF|SUMBER SINERGI MAKMUR Tbk|EQUITY|ID1000198401|SUMBER SINERGI MAKMUR Tbk, PT|ACTIVE|IDX|06-OCT-2023|IDR|Certificate||||||||10|5290298067|||2677798067|49.66|0.96|50.62|COMPUTER AND SERVICES|78
30-JAN-2026|IPAC|ERA GRAHAREALTY Tbk|EQUITY|ID1000160906|ERA GRAHAREALTY Tbk, PT|ACTIVE|IDX|30-JUN-2021|IDR|Certificate||||||||10|949868500|||949868500|1.86|98.14|100|PROPERTY AND REAL ESTATE|173
30-JAN-2026|IPCC|INDONESIA KENDARAAN TERMINAL Tbk|EQUITY|ID1000144306|INDONESIA KENDARAAN TERMINAL Tbk, PT|ACTIVE|IDX|09-JUL-2018|IDR|Electronic||||||||100|1818384820|||509147700|22.72|5.28|28|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1305
30-JAN-2026|IPCM|JASA ARMADA INDONESIA Tbk|EQUITY|ID1000141708|JASA ARMADA INDONESIA Tbk, PT|ACTIVE|IDX|22-DEC-2017|IDR|Electronic||||||||100|5284811100|||1215506500|21.18|1.82|23|TRANSPORTATION|336
30-JAN-2026|IPOL|INDOPOLY SWAKARSA INDUSTRY Tbk|EQUITY|ID1000115900|INDOPOLY SWAKARSA INDUSTRY Tbk, PT|ACTIVE|IDX|09-JUL-2010|IDR|Electronic||||||||100|6443379509|||2303057229|31.95|3.8|35.74|PLASTICS & PACKAGING|126
30-JAN-2026|IPPE|INDO PURECO PRATAMA Tbk|EQUITY|ID1000165103|INDO PURECO PRATAMA Tbk, PT|ACTIVE|IDX|09-DEC-2021|IDR|Certificate||||||||50|4600000000|||4600000000|99.91|0.09|100|PLANTATION|14
30-JAN-2026|MBMA01ACN3|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP III TAHUN 2025 SERI A|CORPORATE BOND|IDA0001638A8|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|10-DEC-2025|IDR|Electronic||09-DEC-2028|||7.5|FIXED|3 MONTHS|||982150000000|982150000000|982150000000|99.97|0.03|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA01B|OBLIGASI I MERDEKA BATTERY MATERIALS TAHUN 2024 SERI B|CORPORATE BOND|IDA0001414B2|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|04-APR-2024|IDR|Electronic||03-APR-2027|||9.25|FIXED|3 MONTHS|||975000000000|975000000000|975000000000|99.45|0.55|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA01BCN1|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001591B7|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||8.75|FIXED|3 MONTHS|||526185000000|526185000000|526185000000|100|0|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA01BCN2|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001602B2|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|21-AUG-2025|IDR|Electronic||20-AUG-2028|||8.75|FIXED|3 MONTHS|||686140000000|686140000000|686140000000|99.61|0.39|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA01BCN3|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001638B6|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|10-DEC-2025|IDR|Electronic||09-DEC-2030|||8.25|FIXED|3 MONTHS|||1118800000000|1118800000000|1118800000000|100|0|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA01CCN1|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP I TAHUN 2025 SERI C|CORPORATE BOND|IDA0001591C5|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||9.25|FIXED|3 MONTHS|||436740000000|436740000000|436740000000|99.95|0.05|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA01CCN2|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP II TAHUN 2025 SERI C|CORPORATE BOND|IDA0001602C0|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|21-AUG-2025|IDR|Electronic||20-AUG-2030|||9.25|FIXED|3 MONTHS|||270510000000|270510000000|270510000000|100|0|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA02B|OBLIGASI II MERDEKA BATTERY MATERIALS TAHUN 2024 SERI B|CORPORATE BOND|IDA0001482B9|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|09-OCT-2024|IDR|Electronic||08-OCT-2027|||9|FIXED|3 MONTHS|||1783985000000|1783985000000|1783985000000|100|0|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA03A|OBLIGASI III MERDEKA BATTERY MATERIALS TAHUN 2025 SERI A|CORPORATE BOND|IDA0001538A0|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|16-APR-2025|IDR|Electronic||22-APR-2026|||7.5|FIXED|3 MONTHS|||824950000000|824950000000|824950000000|99.99|0.01|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA03B|OBLIGASI III MERDEKA BATTERY MATERIALS TAHUN 2025 SERI B|CORPORATE BOND|IDA0001538B8|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|16-APR-2025|IDR|Electronic||15-APR-2028|||8.75|FIXED|3 MONTHS|||357380000000|357380000000|357380000000|100|0|100|METAL AND MINERAL MINING|1
30-JAN-2026|MBMA03C|OBLIGASI III MERDEKA BATTERY MATERIALS TAHUN 2025 SERI C|CORPORATE BOND|IDA0001538C6|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|16-APR-2025|IDR|Electronic||15-APR-2030|||9.25|FIXED|3 MONTHS|||214485000000|214485000000|214485000000|99.07|0.93|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA03BCN2|OBLIGASI BERKELANJUTAN III MERDEKA COPPER GOLD TAHAP II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001236B9|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|09-MAY-2022|IDR|Electronic||28-APR-2027|||9.25|FIXED|3 MONTHS|||1690000000000|1690000000000|1690000000000|99.88|0.12|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA03CCN3|OBLIGASI BERKELANJUTAN III MERDEKA COPPER GOLD TAHAP III TAHUN 2022 SERI C|CORPORATE BOND|IDA0001275C5|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|02-SEP-2022|IDR|Electronic||01-SEP-2027|||9.5|FIXED|3 MONTHS|||797640000000|797640000000|797640000000|99.93|0.07|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA04BCN3|OBLIGASI BERKELANJUTAN IV MERDEKA COPPER GOLD TAHAP III TAHUN 2023 SERI B|CORPORATE BOND|IDA0001348B2|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|07-AUG-2023|IDR|Electronic||04-AUG-2026|||8|FIXED|3 MONTHS|||1475000000000|1475000000000|1475000000000|99.9|0.1|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA04BCN4|OBLIGASI BERKELANJUTAN IV MERDEKA COPPER GOLD TAHAP IV TAHUN 2023 SERI B|CORPORATE BOND|IDA0001383B9|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|18-DEC-2023|IDR|Electronic||15-DEC-2026|||9.5|FIXED|3 MONTHS|||1292020000000|1292020000000|1292020000000|99.91|0.09|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA04BCN5|OBLIGASI BERKELANJUTAN IV MERDEKA COPPER GOLD TAHAP V TAHUN 2024 SERI B|CORPORATE BOND|IDA0001402B7|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|26-FEB-2024|IDR|Electronic||23-FEB-2027|||9|FIXED|3 MONTHS|||750000000000|750000000000|750000000000|100|0|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA04BCN6|OBLIGASI BERKELANJUTAN IV MERDEKA COPPER GOLD TAHAP VI TAHUN 2024 SERI B|CORPORATE BOND|IDA0001471B2|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|31-JUL-2024|IDR|Electronic||30-JUL-2027|||9|FIXED|3 MONTHS|||1971315000000|1971315000000|1971315000000|99.99|0.01|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA05ACN2|OBLIGASI BERKELANJUTAN V MERDEKA COPPER GOLD TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001521A6|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|26-FEB-2025|IDR|Electronic||02-MAR-2026|||7.25|FIXED|3 MONTHS|||856000000000|856000000000|856000000000|99.42|0.58|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA05BCN2|OBLIGASI BERKELANJUTAN V MERDEKA COPPER GOLD TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001521B4|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|26-FEB-2025|IDR|Electronic||25-FEB-2028|||8.75|FIXED|3 MONTHS|||1944000000000|1944000000000|1944000000000|99.97|0.03|100|METAL AND MINERAL MINING|1
30-JAN-2026|MDKA05CN1|OBLIGASI BERKELANJUTAN V MERDEKA COPPER GOLD TAHAP I TAHUN 2024|CORPORATE BOND|IDA000150908|MERDEKA COPPER GOLD Tbk, PT|ACTIVE|IDX|27-DEC-2024|IDR|Electronic||24-DEC-2027|||8.5|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|99.97|0.03|100|METAL AND MINERAL MINING|1
30-JAN-2026|MEDC04BCN1|OBLIGASI BERKELANJUTAN IV MEDCO ENERGI INTERNASIONAL TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001179B1|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|10-SEP-2021|IDR|Electronic||09-SEP-2026|||8.5|FIXED|3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC04BCN2|OBLIGASI BERKELANJUTAN IV MEDCO ENERGI INTERNASIONAL TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001190B8|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|24-NOV-2021|IDR|Electronic||23-NOV-2026|||8.5|FIXED|3 MONTHS|||58195000000|58195000000|58195000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC04BCN3|OBLIGASI BERKELANJUTAN IV MEDCO ENERGI INTERNASIONAL TAHAP III TAHUN 2022 SERI B|CORPORATE BOND|IDA0001256B7|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|27-JUL-2022|IDR|Electronic||26-JUL-2027|||8.1|FIXED|3 MONTHS|||521415000000|521415000000|521415000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC04CCN3|OBLIGASI BERKELANJUTAN IV MEDCO ENERGI INTERNASIONAL TAHAP III TAHUN 2022 SERI C|CORPORATE BOND|IDA0001256C5|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|27-JUL-2022|IDR|Electronic||26-JUL-2029|||9|FIXED|3 MONTHS|||586270000000|586270000000|586270000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05ACN1|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP I TAHUN 2023 SERI A|CORPORATE BOND|IDA0001336A9|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|10-JUL-2023|IDR|Electronic||07-JUL-2026|||6.95|FIXED|3 MONTHS|||150000000000|150000000000|150000000000|98|2|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05ACN2|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP II TAHUN 2024 SERI A|CORPORATE BOND|IDA0001396A3|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|15-FEB-2024|IDR|Electronic||13-FEB-2027|||7.35|FIXED|3 MONTHS|||208855000000|208855000000|208855000000|98.32|1.68|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05ACN3|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP III TAHUN 2025 SERI A|CORPORATE BOND|IDA0001506A7|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|08-JAN-2025|IDR|Electronic||07-JAN-2030|||7.75|FIXED|3 MONTHS|||1675000000000|1675000000000|1675000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05BCN1|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP I TAHUN 2023 SERI B|CORPORATE BOND|IDA0001336B7|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|10-JUL-2023|IDR|Electronic||07-JUL-2028|||7.3|FIXED|3 MONTHS|||260000000000|260000000000|260000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05BCN2|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP II TAHUN 2024 SERI B|CORPORATE BOND|IDA0001396B1|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|15-FEB-2024|IDR|Electronic||13-FEB-2029|||7.9|FIXED|3 MONTHS|||427955000000|427955000000|427955000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05BCN3|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001506B5|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|08-JAN-2025|IDR|Electronic||07-JAN-2032|||8.25|FIXED|3 MONTHS|||825000000000|825000000000|825000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05CCN1|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP I TAHUN 2023 SERI C|CORPORATE BOND|IDA0001336C5|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|10-JUL-2023|IDR|Electronic||07-JUL-2030|||8.15|FIXED|3 MONTHS|||590000000000|590000000000|590000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC05CCN2|OBLIGASI BERKELANJUTAN V MEDCO ENERGI INTERNASIONAL TAHAP II TAHUN 2024 SERI C|CORPORATE BOND|IDA0001396C9|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|15-FEB-2024|IDR|Electronic||13-FEB-2031|||8.5|FIXED|3 MONTHS|||863190000000|863190000000|863190000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC06ACN1|OBLIGASI BERKELANJUTAN VI MEDCO ENERGI INTERNASIONAL TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001552A1|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|26-JUN-2025|IDR|Electronic||25-JUN-2032|||7.75|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDC06BCN1|OBLIGASI BERKELANJUTAN VI MEDCO ENERGI INTERNASIONAL TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001552B9|MEDCO ENERGI INTERNASIONAL Tbk, PT|ACTIVE|IDX|26-JUN-2025|IDR|Electronic||25-JUN-2035|||8.25|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
30-JAN-2026|MEDP01ACN1|OBLIGASI BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001556A2|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|02-JUL-2025|IDR|Electronic||01-JUL-2030|||8.75|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|ENERGY|1
30-JAN-2026|MEDP01BCN1|OBLIGASI BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001556B0|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|02-JUL-2025|IDR|Electronic||01-JUL-2032|||9.25|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|ENERGY|1
30-JAN-2026|MLJK01D|OBLIGASI I MARGA LINGKAR JAKARTA TAHUN 2017 SERI D|CORPORATE BOND|IDA0000862D9|MARGA LINGKAR JAKARTA, PT|ACTIVE|IDX|09-NOV-2017|IDR|Electronic||08-NOV-2027|||8.7|FIXED|3 MONTHS|||320000000000|320000000000|320000000000|100|0|100|CONSTRUCTION|1
30-JAN-2026|MLJK01E|OBLIGASI I MARGA LINGKAR JAKARTA TAHUN 2017 SERI E|CORPORATE BOND|IDA0000862E7|MARGA LINGKAR JAKARTA, PT|ACTIVE|IDX|09-NOV-2017|IDR|Electronic||08-NOV-2029|||8.85|FIXED|3 MONTHS|||464000000000|464000000000|464000000000|100|0|100|CONSTRUCTION|1
30-JAN-2026|MPMF01BCN2|OBLIGASI BERKELANJUTAN I JACCS MPM FINANCE INDONESIA TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001349B0|PT. JACCS MITRA PINASTHIKA MUSTIKA FINANCE INDONESIA|ACTIVE|IDX|14-AUG-2023|IDR|Electronic||11-AUG-2026|||7|FIXED|3 MONTHS|||230000000000|230000000000|230000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|MPMF01BCN3|OBLIGASI BERKELANJUTAN I JACCS MPM FINANCE INDONESIA TAHAP III TAHUN 2024 SERI B|CORPORATE BOND|IDA0001415B9|PT. JACCS MITRA PINASTHIKA MUSTIKA FINANCE INDONESIA|ACTIVE|IDX|22-APR-2024|IDR|Electronic||19-APR-2027|||7.25|FIXED|3 MONTHS|||350000000000|350000000000|350000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|MYOR02ACN2|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP II TAHUN 2022 SERI A|CORPORATE BOND|IDA0001227A0|MAYORA INDAH Tbk, PT|ACTIVE|IDX|30-MAR-2022|IDR|Electronic||29-MAR-2027|||7|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR02BCN2|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001227B8|MAYORA INDAH Tbk, PT|ACTIVE|IDX|30-MAR-2022|IDR|Electronic||29-MAR-2029|||7.5|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR02DCN1|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP I TAHUN 2020 SERI D|CORPORATE BOND|IDA0001102D9|MAYORA INDAH Tbk, PT|ACTIVE|IDX|10-SEP-2020|IDR|Electronic||09-SEP-2027|||8.25|FIXED|3 MONTHS|||40000000000|40000000000|40000000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR03ACN1|OBLIGASI BERKELANJUTAN III MAYORA INDAH TAHAP I TAHUN 2024 SERI A|CORPORATE BOND|IDA0001458A1|MAYORA INDAH Tbk, PT|ACTIVE|IDX|08-JUL-2024|IDR|Electronic||05-JUL-2029|||7.25|FIXED|3 MONTHS|||238840000000|238840000000|238840000000|97.91|2.09|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR03ACN2|OBLIGASI BERKELANJUTAN III MAYORA INDAH TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001611A5|MAYORA INDAH Tbk, PT|ACTIVE|IDX|11-SEP-2025|IDR|Electronic||10-SEP-2030|||6.5|Fixed|3 MONTHS|||700000000000|700000000000|700000000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR03ACN3|OBLIGASI BERKELANJUTAN III MAYORA INDAH TAHAP III TAHUN 2025 SERI A|CORPORATE BOND|IDA0001642A0|MAYORA INDAH Tbk, PT|ACTIVE|IDX|24-DEC-2025|IDR|Electronic||23-DEC-2030|||5.85|FIXED|3 MONTHS|||363520000000|363520000000|363520000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR03BCN1|OBLIGASI BERKELANJUTAN III MAYORA INDAH TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDA0001458B9|MAYORA INDAH Tbk, PT|ACTIVE|IDX|08-JUL-2024|IDR|Electronic||05-JUL-2031|||7.5|FIXED|3 MONTHS|||261160000000|261160000000|261160000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR03BCN2|OBLIGASI BERKELANJUTAN III MAYORA INDAH TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001611B3|MAYORA INDAH Tbk, PT|ACTIVE|IDX|11-SEP-2025|IDR|Electronic||10-SEP-2032|||6.7|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|MYOR03BCN3|OBLIGASI BERKELANJUTAN III MAYORA INDAH TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001642B8|MAYORA INDAH Tbk, PT|ACTIVE|IDX|24-DEC-2025|IDR|Electronic||23-DEC-2032|||6.15|FIXED|3 MONTHS|||464025000000|464025000000|464025000000|100|0|100|FOOD & BEVERAGES|1
30-JAN-2026|SR020T5|SUKUK NEGARA RITEL SERI SR020T5|SBSN|IDJ000030408|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|04-APR-2024|IDR|Electronic||10-MAR-2029|||6.4|FIXED|MONTHLY|||3575013000000|3575013000000|1615958000000|45.2|0|45.2||1
30-JAN-2026|SR021T3|SUKUK NEGARA RITEL SERI SR021T3|SBSN|IDJ000033006|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|26-SEP-2024|IDR|Electronic||10-SEP-2027|||6.35|FIXED|MONTHLY|||19276188000000|19276188000000|8704602000000|45.16|0|45.16||1
30-JAN-2026|SR021T5|SUKUK NEGARA RITEL SERI SR021T5|SBSN|IDJ000033105|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|26-SEP-2024|IDR|Electronic||10-SEP-2029|||6.45|FIXED|MONTHLY|||4948222000000|4948222000000|2369079000000|47.88|0|47.88||1
30-JAN-2026|SR022T3|SUKUK NEGARA RITEL SERI SR022T3|SBSN|IDJ000036900|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||10-JUN-2028||||FIXED|SPECIFIC DATE|||27843417000000|27843417000000|8137305000000|29.23|0|29.23||1
30-JAN-2026|SR022T5|SUKUK NEGARA RITEL SERI SR022T5|SBSN|IDJ000037007|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||10-JUN-2030||||FIXED|SPECIFIC DATE|||6857263000000|6857263000000|2095522000000|30.56|0|30.56||1
